unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1645866000,2022-02-26 09:00:00,BTC/USD,38766.97,38946.63,38600.00,38822.90,22.87484487,888067.8149035231
1645862400,2022-02-26 08:00:00,BTC/USD,39219.53,39559.22,38695.24,38792.49,57.29722173,2222701.9009888074
1645858800,2022-02-26 07:00:00,BTC/USD,39178.00,39240.47,38979.77,39227.40,30.42935501,1193664.480719274
1645855200,2022-02-26 06:00:00,BTC/USD,39040.81,39247.96,39027.33,39163.28,29.52211517,1156182.8625949575
1645851600,2022-02-26 05:00:00,BTC/USD,39385.74,39411.15,38974.68,39054.26,45.84066958,1790273.4283514107
1645848000,2022-02-26 04:00:00,BTC/USD,39423.55,39488.93,39274.31,39376.99,20.25732045,797672.3047864456
1645844400,2022-02-26 03:00:00,BTC/USD,39597.57,39634.65,39301.00,39428.69,27.41243881,1080836.551983459
1645840800,2022-02-26 02:00:00,BTC/USD,39753.68,39755.90,39492.25,39597.57,27.67270745,1095771.9703408966
1645837200,2022-02-26 01:00:00,BTC/USD,39774.69,39844.04,39601.00,39759.90,34.66073579,1378107.388936821
1645833600,2022-02-26 00:00:00,BTC/USD,39242.64,40330.99,39099.51,39777.78,151.63695307,6031781.359088785
1645830000,2022-02-25 23:00:00,BTC/USD,39434.79,39680.89,39160.76,39231.64,132.11147061,5182949.6548421
1645826400,2022-02-25 22:00:00,BTC/USD,38987.36,39515.68,38900.55,39465.45,55.78181892,2201454.585496314
1645822800,2022-02-25 21:00:00,BTC/USD,39128.57,39237.22,38954.51,39021.29,21.03178576,820687.4113588305
1645819200,2022-02-25 20:00:00,BTC/USD,38678.53,39254.81,38645.90,39134.42,127.43133970,4986951.568982474
1645815600,2022-02-25 19:00:00,BTC/USD,38685.59,38984.99,38556.28,38703.22,39.35746922,1523260.7898648884
1645812000,2022-02-25 18:00:00,BTC/USD,39025.65,39054.76,38556.27,38685.67,59.08194787,2285624.738256023
1645808400,2022-02-25 17:00:00,BTC/USD,39390.28,39405.97,38881.31,38992.40,217.14528551,8467015.830720125
1645804800,2022-02-25 16:00:00,BTC/USD,39442.92,39603.77,39214.60,39385.41,278.32131825,10961799.231016733
1645801200,2022-02-25 15:00:00,BTC/USD,39038.52,39601.00,38730.34,39481.66,163.97413070,6473970.877092962
1645797600,2022-02-25 14:00:00,BTC/USD,39404.56,39499.95,38930.12,39008.66,202.67981389,7906267.9488982875
1645794000,2022-02-25 13:00:00,BTC/USD,39367.63,39727.97,39268.39,39371.94,163.13332743,6422875.579574315
1645790400,2022-02-25 12:00:00,BTC/USD,38781.89,39538.59,38767.31,39340.33,114.14765689,4490606.490779374
1645786800,2022-02-25 11:00:00,BTC/USD,38597.74,38881.31,38371.75,38771.98,44.73380784,1734418.3028963231
1645783200,2022-02-25 10:00:00,BTC/USD,38704.34,38796.99,38512.78,38595.24,39.50023652,1524521.1085461648
1645779600,2022-02-25 09:00:00,BTC/USD,38371.75,38769.04,38027.61,38676.56,86.57521686,3348431.5693988013
1645776000,2022-02-25 08:00:00,BTC/USD,38488.58,38549.87,38188.12,38390.22,54.51526264,2092852.926107381
1645772400,2022-02-25 07:00:00,BTC/USD,38706.89,38834.65,38398.98,38519.32,65.42931042,2520292.545447314
1645768800,2022-02-25 06:00:00,BTC/USD,38473.84,38781.07,38411.39,38733.17,23.04447340,892585.505762678
1645765200,2022-02-25 05:00:00,BTC/USD,38740.71,38796.39,38331.16,38473.84,46.75492129,1798841.3609240535
1645761600,2022-02-25 04:00:00,BTC/USD,38927.42,38950.43,38676.36,38751.90,27.98132202,1084329.392786838
1645758000,2022-02-25 03:00:00,BTC/USD,38824.90,39019.83,38531.45,38945.92,63.65220475,2478993.67401712
1645754400,2022-02-25 02:00:00,BTC/USD,38569.97,38871.80,38500.99,38837.20,60.69037184,2357044.1092244475
1645750800,2022-02-25 01:00:00,BTC/USD,38260.50,38942.59,38176.97,38593.94,58.14710414,2244125.848352912
1645747200,2022-02-25 00:00:00,BTC/USD,38360.93,38773.21,38242.11,38254.83,57.63023084,2204634.6836449574
1645743600,2022-02-24 23:00:00,BTC/USD,37875.79,38387.77,37875.79,38376.88,194.21769742,7453469.267763649
1645740000,2022-02-24 22:00:00,BTC/USD,38404.46,38491.81,37771.34,37866.33,83.50751900,3162123.27193527
1645736400,2022-02-24 21:00:00,BTC/USD,38438.67,38667.86,38189.36,38410.46,185.34638436,7119239.882604405
1645732800,2022-02-24 20:00:00,BTC/USD,37350.42,39720.00,37322.65,38417.05,570.59205558,21920463.52881964
1645729200,2022-02-24 19:00:00,BTC/USD,36456.62,37388.88,36268.71,37328.59,259.68955597,9693844.962086182
1645725600,2022-02-24 18:00:00,BTC/USD,35858.35,36817.98,35833.07,36435.58,178.14766002,6490913.318471512
1645722000,2022-02-24 17:00:00,BTC/USD,36205.15,36205.15,35770.80,35882.97,67.22921033,2412383.7373950803
1645718400,2022-02-24 16:00:00,BTC/USD,35925.32,36350.39,35879.35,36201.86,151.82109984,5496206.201453702
1645714800,2022-02-24 15:00:00,BTC/USD,35658.54,36167.64,35438.89,35964.57,184.24351933,6626238.947990138
1645711200,2022-02-24 14:00:00,BTC/USD,35502.55,35914.56,35207.28,35686.84,170.96061188,6101044.002463658
1645707600,2022-02-24 13:00:00,BTC/USD,35268.67,35700.00,35129.16,35487.59,100.11654090,3552894.755677431
