unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1640923200,2021-12-31 04:00:00,BTC/USD,47210.00,47460.78,47154.28,47354.47,67.72288619,3206981.382397769
1640919600,2021-12-31 03:00:00,BTC/USD,46976.50,47286.37,46927.88,47204.09,44.28231371,2090306.3217750737
1640916000,2021-12-31 02:00:00,BTC/USD,47117.21,47118.70,46840.00,47017.85,21.92877841,1031044.0139646184
1640912400,2021-12-31 01:00:00,BTC/USD,47108.95,47332.43,46866.52,47136.34,25.51412850,1202642.63577969
1640908800,2021-12-31 00:00:00,BTC/USD,47110.30,47386.74,46860.00,47104.82,60.32781821,2841731.017774772
1640905200,2021-12-30 23:00:00,BTC/USD,47109.00,47239.00,46881.25,47150.71,86.74922273,4090287.443667638
1640901600,2021-12-30 22:00:00,BTC/USD,47294.47,47331.27,46738.85,47094.93,100.11606525,4714959.084824183
1640898000,2021-12-30 21:00:00,BTC/USD,47242.04,47363.57,46910.59,47290.44,61.99166033,2931612.8933362453
1640894400,2021-12-30 20:00:00,BTC/USD,47580.01,47702.97,47100.00,47222.82,61.86212319,2921303.908219196
1640890800,2021-12-30 19:00:00,BTC/USD,47895.43,47916.32,47548.32,47572.09,43.48391761,2068620.8420955047
1640887200,2021-12-30 18:00:00,BTC/USD,47685.33,47900.00,47505.96,47877.61,33.25005386,1591933.1111880746
1640883600,2021-12-30 17:00:00,BTC/USD,47617.12,47782.94,47472.49,47685.33,63.43048898,3024703.7990726633
1640880000,2021-12-30 16:00:00,BTC/USD,47162.58,47652.36,47100.00,47600.88,164.08182793,7810439.401476578
1640876400,2021-12-30 15:00:00,BTC/USD,47348.77,47510.53,47140.00,47142.84,93.65383423,4415107.722491413
1640872800,2021-12-30 14:00:00,BTC/USD,47327.46,47438.82,47180.00,47356.07,263.52326488,12479426.178285822
1640869200,2021-12-30 13:00:00,BTC/USD,47534.75,47563.96,47317.85,47340.32,73.89959658,3498430.5499681053
1640865600,2021-12-30 12:00:00,BTC/USD,47538.07,47731.46,47409.32,47544.10,95.37384452,4534463.601243332
1640862000,2021-12-30 11:00:00,BTC/USD,46943.04,47585.03,46896.23,47538.07,135.24209463,6429148.161467564
1640858400,2021-12-30 10:00:00,BTC/USD,46773.27,46969.49,46660.02,46940.50,62.29957575,2924373.2354928753
1640854800,2021-12-30 09:00:00,BTC/USD,46822.80,47000.00,46735.16,46773.94,91.46843628,4278339.1504545435
1640851200,2021-12-30 08:00:00,BTC/USD,47002.24,47175.87,46760.60,46809.70,89.61826606,4195004.148788782
1640847600,2021-12-30 07:00:00,BTC/USD,46900.77,47105.92,46851.64,46994.93,55.37023387,2602120.264804279
1640844000,2021-12-30 06:00:00,BTC/USD,46768.25,46977.40,46718.93,46918.74,29.01044968,1361133.745819003
1640840400,2021-12-30 05:00:00,BTC/USD,46718.45,46820.43,46584.01,46772.29,30.56235856,1429471.4976523025
1640836800,2021-12-30 04:00:00,BTC/USD,46505.38,46936.74,46505.38,46731.20,68.85024940,3217454.7747612796
1640833200,2021-12-30 03:00:00,BTC/USD,46645.79,46727.65,46480.00,46517.75,68.23904598,3174326.881136145
1640829600,2021-12-30 02:00:00,BTC/USD,46548.58,46675.94,46240.00,46665.84,117.18941941,5468742.695879954
1640826000,2021-12-30 01:00:00,BTC/USD,46651.57,46742.24,46455.49,46578.90,33.46432078,1558731.2511795422
1640822400,2021-12-30 00:00:00,BTC/USD,46474.59,46846.80,45934.37,46682.28,239.54009254,11182277.67117819
1640818800,2021-12-29 23:00:00,BTC/USD,47298.90,47383.77,46099.94,46483.36,194.12097152,9023395.002713908
1640815200,2021-12-29 22:00:00,BTC/USD,47192.35,47498.42,47098.92,47296.60,25.18581704,1191203.514214064
1640811600,2021-12-29 21:00:00,BTC/USD,47360.00,47401.77,47068.75,47234.01,44.90576323,2121079.2694634525
1640808000,2021-12-29 20:00:00,BTC/USD,47161.20,47722.19,47081.39,47357.63,64.67141036,3062684.7234070464
1640804400,2021-12-29 19:00:00,BTC/USD,47547.85,47562.69,46993.06,47148.29,188.85886647,8904372.605398837
1640800800,2021-12-29 18:00:00,BTC/USD,47579.42,47782.64,47410.00,47548.00,67.26254048,3198199.27474304
1640797200,2021-12-29 17:00:00,BTC/USD,47740.99,47740.99,47489.40,47579.64,50.68566567,2411605.725738959
1640793600,2021-12-29 16:00:00,BTC/USD,47995.14,48053.31,47566.59,47746.94,100.86443365,4815968.061620531
1640790000,2021-12-29 15:00:00,BTC/USD,47862.00,48042.93,47749.74,47981.83,114.04260840,5471973.049005372
1640786400,2021-12-29 14:00:00,BTC/USD,47436.08,47936.69,47256.48,47845.50,226.06055116,10815980.10052578
1640782800,2021-12-29 13:00:00,BTC/USD,46834.77,47492.50,46596.00,47441.42,109.34902496,5187673.019717842
1640779200,2021-12-29 12:00:00,BTC/USD,47728.00,47795.16,46666.00,46847.07,248.50948603,11641941.287711432
1640775600,2021-12-29 11:00:00,BTC/USD,47685.34,47785.07,47531.00,47748.34,27.66380667,1320900.8465734278
1640772000,2021-12-29 10:00:00,BTC/USD,47958.56,47989.77,47648.07,47703.33,74.81338976,3568847.8201399012
1640768400,2021-12-29 09:00:00,BTC/USD,47722.69,48079.00,47398.16,47952.03,98.73028642,4734317.656320432
1640764800,2021-12-29 08:00:00,BTC/USD,47575.47,47836.24,47550.75,47728.09,65.38523361,3120712.3144091046
1640761200,2021-12-29 07:00:00,BTC/USD,47854.41,47879.85,47534.78,47546.06,60.43108012,2873259.761250327
1640757600,2021-12-29 06:00:00,BTC/USD,47908.13,48014.20,47732.68,47835.30,53.63584984,2565686.967851352
