unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1577271600,2019-12-25 11:00:00,BTC/USD,7226.86,7230.27,7202.61,7204.22,78640.99,10.89
1577268000,2019-12-25 10:00:00,BTC/USD,7223.27,7238.87,7199.89,7226.86,207975.34,28.82
1577264400,2019-12-25 09:00:00,BTC/USD,7250.05,7255.52,7217.27,7223.27,273566.32,37.8
1577260800,2019-12-25 08:00:00,BTC/USD,7247.59,7258.11,7233.34,7250.05,166310.79,22.95
1577257200,2019-12-25 07:00:00,BTC/USD,7232.0,7259.64,7199.48,7247.59,499401.31,69.09
1577253600,2019-12-25 06:00:00,BTC/USD,7227.0,7242.09,7215.13,7232.0,215431.68,29.8
1577250000,2019-12-25 05:00:00,BTC/USD,7237.88,7251.83,7227.0,7227.0,253925.11,35.08
1577246400,2019-12-25 04:00:00,BTC/USD,7225.02,7251.84,7223.34,7237.88,67709.35,9.357
1577242800,2019-12-25 03:00:00,BTC/USD,7229.02,7244.42,7210.65,7225.02,209711.66,29.01
1577239200,2019-12-25 02:00:00,BTC/USD,7240.83,7251.84,7225.34,7229.02,169893.13,23.45
1577235600,2019-12-25 01:00:00,BTC/USD,7225.0,7248.22,7208.0,7240.83,78334.51,10.84
1577232000,2019-12-25 00:00:00,BTC/USD,7251.52,7266.81,7225.0,7225.0,492851.52,68.03
1577228400,2019-12-24 23:00:00,BTC/USD,7235.67,7265.35,7209.66,7251.52,345582.18,47.71
1577224800,2019-12-24 22:00:00,BTC/USD,7241.75,7258.69,7212.82,7235.67,434779.54,60.11
1577221200,2019-12-24 21:00:00,BTC/USD,7220.45,7261.72,7206.71,7241.75,276372.56,38.19
1577217600,2019-12-24 20:00:00,BTC/USD,7246.7,7270.62,7195.05,7220.45,1512097.37,209.05
1577214000,2019-12-24 19:00:00,BTC/USD,7203.23,7270.64,7172.17,7246.7,1092933.41,151.21
1577210400,2019-12-24 18:00:00,BTC/USD,7217.47,7240.43,7156.0,7203.23,1873449.22,260.78
1577206800,2019-12-24 17:00:00,BTC/USD,7295.42,7300.0,7211.75,7217.47,484037.7,66.76
1577203200,2019-12-24 16:00:00,BTC/USD,7267.8,7297.05,7201.0,7295.42,1140721.88,157.29
1577199600,2019-12-24 15:00:00,BTC/USD,7339.01,7347.02,7234.09,7267.8,1747015.1,240.04
1577196000,2019-12-24 14:00:00,BTC/USD,7372.0,7431.1,7323.54,7339.01,4020101.91,545.18
1577192400,2019-12-24 13:00:00,BTC/USD,7351.15,7393.07,7348.97,7372.0,790148.14,107.12
1577188800,2019-12-24 12:00:00,BTC/USD,7358.47,7377.0,7340.59,7351.15,781752.29,106.18
1577185200,2019-12-24 11:00:00,BTC/USD,7393.66,7396.11,7335.98,7358.47,663282.01,90.09
1577181600,2019-12-24 10:00:00,BTC/USD,7368.07,7397.91,7343.23,7393.66,1930429.58,261.73
1577178000,2019-12-24 09:00:00,BTC/USD,7345.72,7389.73,7317.5,7368.07,3780631.14,514.38
1577174400,2019-12-24 08:00:00,BTC/USD,7258.93,7368.73,7211.75,7345.72,4354905.62,598.01
1577170800,2019-12-24 07:00:00,BTC/USD,7324.99,7324.99,7230.0,7258.93,1348187.78,185.38
1577167200,2019-12-24 06:00:00,BTC/USD,7324.07,7337.96,7314.8,7324.99,466368.73,63.64
1577163600,2019-12-24 05:00:00,BTC/USD,7305.85,7329.09,7302.43,7324.07,156386.06,21.38
1577160000,2019-12-24 04:00:00,BTC/USD,7311.96,7326.02,7299.45,7305.85,169985.45,23.25
1577156400,2019-12-24 03:00:00,BTC/USD,7322.65,7334.44,7300.01,7311.96,316790.32,43.3
1577152800,2019-12-24 02:00:00,BTC/USD,7305.21,7332.62,7299.69,7322.65,313208.66,42.81
1577149200,2019-12-24 01:00:00,BTC/USD,7297.64,7320.0,7278.9,7305.21,1902451.28,260.28
1577145600,2019-12-24 00:00:00,BTC/USD,7316.17,7322.7,7285.03,7297.64,735762.24,100.74
1577142000,2019-12-23 23:00:00,BTC/USD,7290.01,7338.91,7290.0,7316.17,3149395.0,431.17
1577138400,2019-12-23 22:00:00,BTC/USD,7313.39,7329.31,7247.86,7290.01,4424557.28,607.61
1577134800,2019-12-23 21:00:00,BTC/USD,7403.92,7403.92,7285.69,7313.39,3038702.37,414.73
1577131200,2019-12-23 20:00:00,BTC/USD,7431.39,7431.39,7390.92,7403.92,617146.32,83.32
1577127600,2019-12-23 19:00:00,BTC/USD,7399.65,7439.54,7382.46,7431.39,805186.7,108.61
1577124000,2019-12-23 18:00:00,BTC/USD,7394.02,7458.77,7363.54,7399.65,1473924.95,198.53
1577120400,2019-12-23 17:00:00,BTC/USD,7520.0,7563.35,7360.0,7394.02,3353725.16,450.46
1577116800,2019-12-23 16:00:00,BTC/USD,7595.46,7692.98,7509.87,7520.0,3972094.97,521.88
1577113200,2019-12-23 15:00:00,BTC/USD,7587.16,7612.56,7552.06,7595.46,1881957.3,248.24
1577109600,2019-12-23 14:00:00,BTC/USD,7524.98,7587.16,7480.92,7587.16,1952582.59,258.92
1577106000,2019-12-23 13:00:00,BTC/USD,7563.02,7595.15,7500.0,7524.98,3224248.24,426.19
1577102400,2019-12-23 12:00:00,BTC/USD,7554.95,7567.94,7532.63,7563.02,1030071.74,136.38
1577098800,2019-12-23 11:00:00,BTC/USD,7530.28,7566.09,7509.82,7554.95,1222028.16,161.94
1577095200,2019-12-23 10:00:00,BTC/USD,7536.57,7548.0,7514.46,7530.28,1324199.08,175.85
1577091600,2019-12-23 09:00:00,BTC/USD,7538.29,7538.96,7505.0,7536.57,2085841.29,277.06
1577088000,2019-12-23 08:00:00,BTC/USD,7504.74,7550.87,7494.59,7538.29,2155180.07,286.82
1577084400,2019-12-23 07:00:00,BTC/USD,7479.0,7524.61,7478.0,7504.74,724997.32,96.68
1577080800,2019-12-23 06:00:00,BTC/USD,7551.61,7565.3,7462.28,7479.0,2265237.87,301.68
1577077200,2019-12-23 05:00:00,BTC/USD,7568.64,7586.96,7543.27,7551.61,704709.2,93.2
1577073600,2019-12-23 04:00:00,BTC/USD,7603.44,7603.55,7564.45,7568.64,390536.39,51.53
1577070000,2019-12-23 03:00:00,BTC/USD,7573.89,7611.88,7566.48,7603.44,758367.5,99.81
1577066400,2019-12-23 02:00:00,BTC/USD,7613.55,7644.08,7558.56,7573.89,2378099.92,313.31
1577062800,2019-12-23 01:00:00,BTC/USD,7561.79,7643.8,7539.8,7613.55,1997921.04,263.34
1577059200,2019-12-23 00:00:00,BTC/USD,7509.7,7631.0,7509.7,7561.79,5335295.83,703.51
1577055600,2019-12-22 23:00:00,BTC/USD,7405.97,7530.0,7405.97,7509.7,7644461.38,1021.18
1577052000,2019-12-22 22:00:00,BTC/USD,7405.0,7420.1,7375.65,7405.97,2045371.33,276.81
1577048400,2019-12-22 21:00:00,BTC/USD,7423.68,7425.56,7379.85,7405.0,823378.31,111.1
1577044800,2019-12-22 20:00:00,BTC/USD,7402.89,7461.77,7389.64,7423.68,765220.81,103.03
1577041200,2019-12-22 19:00:00,BTC/USD,7395.82,7463.0,7360.88,7402.89,3097533.93,417.37
1577037600,2019-12-22 18:00:00,BTC/USD,7318.2,7434.46,7314.56,7395.82,2991189.31,404.89
1577034000,2019-12-22 17:00:00,BTC/USD,7226.13,7379.0,7205.51,7318.2,3101811.01,424.37
1577030400,2019-12-22 16:00:00,BTC/USD,7180.65,7284.14,7167.01,7226.13,2304607.14,318.79
1577026800,2019-12-22 15:00:00,BTC/USD,7167.0,7198.79,7167.0,7180.65,249593.55,34.73
1577023200,2019-12-22 14:00:00,BTC/USD,7171.69,7178.33,7159.03,7167.0,155294.61,21.66
1577019600,2019-12-22 13:00:00,BTC/USD,7173.36,7197.42,7156.8,7171.69,596317.3,83.07
1577016000,2019-12-22 12:00:00,BTC/USD,7156.79,7173.37,7156.79,7173.36,199031.48,27.76
1577012400,2019-12-22 11:00:00,BTC/USD,7175.41,7179.26,7154.83,7156.79,284745.83,39.71
1577008800,2019-12-22 10:00:00,BTC/USD,7164.86,7190.0,7163.52,7175.41,628429.66,87.6
1577005200,2019-12-22 09:00:00,BTC/USD,7166.89,7175.6,7161.99,7164.86,202534.08,28.26
1577001600,2019-12-22 08:00:00,BTC/USD,7190.73,7205.33,7150.15,7166.89,943445.26,131.42
1576998000,2019-12-22 07:00:00,BTC/USD,7136.19,7196.33,7127.3,7190.73,778048.15,108.57
1576994400,2019-12-22 06:00:00,BTC/USD,7134.01,7140.87,7124.52,7136.19,264156.2,37.04
1576990800,2019-12-22 05:00:00,BTC/USD,7140.34,7148.47,7129.2,7134.01,58689.53,8.221
1576987200,2019-12-22 04:00:00,BTC/USD,7135.33,7149.43,7135.33,7140.34,230342.12,32.26
1576983600,2019-12-22 03:00:00,BTC/USD,7142.9,7149.54,7135.33,7135.33,113696.22,15.92
1576980000,2019-12-22 02:00:00,BTC/USD,7143.2,7151.08,7142.09,7142.9,110309.02,15.43
1576976400,2019-12-22 01:00:00,BTC/USD,7134.0,7150.0,7134.0,7143.2,123577.76,17.3
1576972800,2019-12-22 00:00:00,BTC/USD,7147.4,7147.4,7128.39,7134.0,212070.9,29.72
1576969200,2019-12-21 23:00:00,BTC/USD,7147.47,7149.08,7125.75,7147.4,179547.44,25.15
1576965600,2019-12-21 22:00:00,BTC/USD,7131.77,7147.56,7125.7,7147.47,168748.39,23.66
1576962000,2019-12-21 21:00:00,BTC/USD,7150.43,7182.14,7123.24,7131.77,677751.47,94.71
1576958400,2019-12-21 20:00:00,BTC/USD,7151.43,7157.93,7141.48,7150.43,63789.36,8.921
1576954800,2019-12-21 19:00:00,BTC/USD,7148.07,7155.92,7137.0,7151.43,328083.76,45.92
1576951200,2019-12-21 18:00:00,BTC/USD,7149.4,7155.98,7143.99,7148.07,55782.46,7.8
1576947600,2019-12-21 17:00:00,BTC/USD,7144.09,7158.85,7142.81,7149.4,271553.59,37.97
1576944000,2019-12-21 16:00:00,BTC/USD,7145.23,7149.94,7130.37,7144.09,316989.28,44.39
1576940400,2019-12-21 15:00:00,BTC/USD,7136.2,7147.58,7123.84,7145.23,571668.49,80.15
1576936800,2019-12-21 14:00:00,BTC/USD,7125.51,7144.03,7121.1,7136.2,1763065.09,247.22
1576933200,2019-12-21 13:00:00,BTC/USD,7147.22,7148.62,7121.66,7125.51,509016.28,71.35
1576929600,2019-12-21 12:00:00,BTC/USD,7155.0,7155.0,7137.9,7147.22,449538.44,62.89
1576926000,2019-12-21 11:00:00,BTC/USD,7133.22,7159.88,7131.45,7155.0,926253.46,129.68
1576922400,2019-12-21 10:00:00,BTC/USD,7116.73,7141.7,7116.73,7133.22,778497.14,109.24
1576918800,2019-12-21 09:00:00,BTC/USD,7139.94,7145.48,7109.73,7116.73,1840725.51,258.37
1576915200,2019-12-21 08:00:00,BTC/USD,7135.0,7147.68,7130.87,7139.94,299109.4,41.91
